source,destination,protocol,chunkSize,tCount,fileSize,retransmits,connectTime,requestTime,receiveTime
192.168.0.1,www.yahoo.com,HTTP/1.0,489,60,4593,3,0.000489,0.000040,0.000054
192.168.0.1,www.yahoo.com,HTTP/1.1,489,60,4612,2,0.000518,0.000072,0.000068
192.168.0.1,www.yahoo.com,HTTP/1.0,490,60,4593,2,0.000484,0.000040,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.1,490,60,4612,2,0.000541,0.000042,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.0,491,60,4593,3,0.000511,0.000045,0.000026
192.168.0.1,www.yahoo.com,HTTP/1.1,491,59,4612,2,0.000484,0.000055,0.000051
192.168.0.1,www.yahoo.com,HTTP/1.0,492,59,4593,2,0.000487,0.000040,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.1,492,60,4612,2,0.000478,0.000047,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.0,493,59,4593,2,0.000524,0.000041,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.1,493,59,4612,2,0.000541,0.000048,0.000064
192.168.0.1,www.yahoo.com,HTTP/1.0,494,59,4593,4,0.000498,0.000051,0.000047
192.168.0.1,www.yahoo.com,HTTP/1.1,494,59,4612,2,0.000506,0.000052,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.0,495,59,4593,2,0.000537,0.000064,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.1,495,60,4612,2,0.000501,0.000084,0.000087
192.168.0.1,www.yahoo.com,HTTP/1.0,496,60,4593,2,0.000526,0.000046,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.1,496,60,4612,2,0.000492,0.000040,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.0,497,60,4593,3,0.000495,0.000055,0.000030
192.168.0.1,www.yahoo.com,HTTP/1.1,497,59,4612,5,0.000490,0.000040,0.000042
192.168.0.1,www.yahoo.com,HTTP/1.0,498,59,4593,2,0.000480,0.000049,0.000076
192.168.0.1,www.yahoo.com,HTTP/1.1,498,60,4612,2,0.000505,0.000040,0.000025
192.168.0.1,www.yahoo.com,HTTP/1.0,499,58,4593,2,0.000541,0.000043,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.1,499,60,4612,2,0.000564,0.000041,0.000066
192.168.0.1,www.yahoo.com,HTTP/1.0,500,59,4593,2,0.000515,0.000042,0.000085
192.168.0.1,www.yahoo.com,HTTP/1.1,500,59,4612,2,0.000496,0.000048,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.0,501,59,4593,2,0.000578,0.000048,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.1,501,58,4612,2,0.000491,0.000039,0.000032
192.168.0.1,www.yahoo.com,HTTP/1.0,502,60,4593,3,0.000627,0.000056,0.000031
192.168.0.1,www.yahoo.com,HTTP/1.1,502,60,4612,2,0.000488,0.000045,0.000052
192.168.0.1,www.yahoo.com,HTTP/1.0,503,61,4593,2,0.000491,0.000049,0.000078
192.168.0.1,www.yahoo.com,HTTP/1.1,503,59,4612,2,0.000598,0.000041,0.000032
192.168.0.1,www.yahoo.com,HTTP/1.0,504,61,4593,2,0.000522,0.000049,0.000069
192.168.0.1,www.yahoo.com,HTTP/1.1,504,60,4612,2,0.000509,0.000077,0.000087
192.168.0.1,www.yahoo.com,HTTP/1.0,505,59,4593,2,0.000519,0.000059,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.1,505,60,4612,2,0.000510,0.000039,0.000053
192.168.0.1,www.yahoo.com,HTTP/1.0,506,58,4593,2,0.000513,0.000068,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.1,506,59,4612,2,0.000498,0.000041,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.0,507,59,4593,2,0.000522,0.000048,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.1,507,60,4612,2,0.000488,0.000047,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.0,508,59,4593,2,0.000488,0.000058,0.000025
192.168.0.1,www.yahoo.com,HTTP/1.1,508,59,4612,3,0.000545,0.000057,0.000032
192.168.0.1,www.yahoo.com,HTTP/1.0,509,59,4593,2,0.000466,0.000048,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.1,509,60,4612,2,0.000489,0.000047,0.000066
192.168.0.1,www.yahoo.com,HTTP/1.0,510,59,4593,2,0.000485,0.000046,0.000060
192.168.0.1,www.yahoo.com,HTTP/1.1,510,59,4612,2,0.000523,0.000053,0.000029
192.168.0.1,www.yahoo.com,HTTP/1.0,511,59,4593,2,0.000468,0.000049,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.1,511,59,4612,2,0.000486,0.000061,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.0,512,60,4593,2,0.000465,0.000050,0.000071
192.168.0.1,www.yahoo.com,HTTP/1.1,512,58,4612,2,0.000562,0.000041,0.000053
192.168.0.1,www.yahoo.com,HTTP/1.0,513,59,4593,3,0.000480,0.000048,0.000033
192.168.0.1,www.yahoo.com,HTTP/1.1,513,59,4612,2,0.000516,0.000040,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.0,514,59,4593,2,0.000484,0.000048,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.1,514,59,4612,2,0.000570,0.000092,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.0,515,61,4593,2,0.000482,0.000045,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.1,515,60,4612,2,0.000541,0.000050,0.000027
192.168.0.1,www.yahoo.com,HTTP/1.0,516,60,4593,2,0.000516,0.000039,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.1,516,59,4612,2,0.000507,0.000050,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.0,517,60,4593,2,0.000526,0.000040,0.000054
192.168.0.1,www.yahoo.com,HTTP/1.1,517,60,4612,2,0.000479,0.000047,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.0,518,60,4593,2,0.000495,0.000040,0.000032
192.168.0.1,www.yahoo.com,HTTP/1.1,518,61,4612,2,0.000484,0.000047,0.000026
192.168.0.1,www.yahoo.com,HTTP/1.0,519,60,4593,2,0.000480,0.000049,0.000073
192.168.0.1,www.yahoo.com,HTTP/1.1,519,60,4612,2,0.000476,0.000084,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.0,520,59,4593,2,0.000478,0.000055,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.1,520,60,4612,2,0.000704,0.000052,0.000069
192.168.0.1,www.yahoo.com,HTTP/1.0,521,60,4593,3,0.000493,0.000044,0.000050
192.168.0.1,www.yahoo.com,HTTP/1.1,521,61,4612,2,0.000498,0.000058,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.0,522,59,4593,3,0.000488,0.000040,0.000028
192.168.0.1,www.yahoo.com,HTTP/1.1,522,60,4612,2,0.000493,0.000063,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.0,523,59,4593,2,0.000527,0.000059,0.000046
192.168.0.1,www.yahoo.com,HTTP/1.1,523,59,4612,2,0.000516,0.000049,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.0,524,61,4593,2,0.000514,0.000048,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.1,524,58,4612,2,0.000706,0.000054,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.0,525,61,4593,2,0.000522,0.000051,0.000115
192.168.0.1,www.yahoo.com,HTTP/1.1,525,58,4612,2,0.000689,0.000047,0.000059
192.168.0.1,www.yahoo.com,HTTP/1.0,526,59,4593,2,0.000518,0.000049,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.1,526,59,4612,2,0.000494,0.000051,0.000054
192.168.0.1,www.yahoo.com,HTTP/1.0,527,60,4593,2,0.000517,0.000048,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.1,527,59,4612,2,0.000490,0.000039,0.000053
192.168.0.1,www.yahoo.com,HTTP/1.0,528,60,4593,3,0.000485,0.000041,0.000048
192.168.0.1,www.yahoo.com,HTTP/1.1,528,60,4612,2,0.000494,0.000047,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.0,529,61,4593,2,0.000774,0.000042,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.1,529,60,4612,2,0.000510,0.000048,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.0,530,61,4593,2,0.000459,0.000047,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.1,530,59,4612,2,0.000529,0.000049,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.0,531,61,4593,3,0.000507,0.000038,0.000051
192.168.0.1,www.yahoo.com,HTTP/1.1,531,60,4612,2,0.000497,0.000061,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.0,532,60,4593,2,0.000501,0.000055,0.000079
192.168.0.1,www.yahoo.com,HTTP/1.1,532,60,4612,2,0.000495,0.000039,0.000051
192.168.0.1,www.yahoo.com,HTTP/1.0,533,59,4593,2,0.000491,0.000044,0.000079
192.168.0.1,www.yahoo.com,HTTP/1.1,533,59,4612,3,0.000528,0.000042,0.000054
192.168.0.1,www.yahoo.com,HTTP/1.0,534,59,4593,3,0.000458,0.000044,0.000034
192.168.0.1,www.yahoo.com,HTTP/1.1,534,59,4612,2,0.000472,0.000041,0.000052
192.168.0.1,www.yahoo.com,HTTP/1.0,535,60,4593,2,0.000529,0.000053,0.000077
192.168.0.1,www.yahoo.com,HTTP/1.1,535,59,4612,2,0.000513,0.000050,0.000059
192.168.0.1,www.yahoo.com,HTTP/1.0,536,59,4593,2,0.000508,0.000049,0.000054
192.168.0.1,www.yahoo.com,HTTP/1.1,536,59,4612,4,0.000602,0.000048,0.000039
192.168.0.1,www.yahoo.com,HTTP/1.0,537,59,4593,3,0.000456,0.000038,0.000035
192.168.0.1,www.yahoo.com,HTTP/1.1,537,59,4612,2,0.000515,0.000049,0.000100
192.168.0.1,www.yahoo.com,HTTP/1.0,538,59,4593,2,0.000536,0.000043,0.000066
192.168.0.1,www.yahoo.com,HTTP/1.1,538,59,4612,3,0.000578,0.000048,0.000031
192.168.0.1,www.yahoo.com,HTTP/1.0,539,59,4593,3,0.000463,0.000051,0.000028
192.168.0.1,www.yahoo.com,HTTP/1.1,539,59,4612,2,0.000493,0.000048,0.000065
192.168.0.1,www.yahoo.com,HTTP/1.0,540,61,4593,3,0.000512,0.000044,0.000045
192.168.0.1,www.yahoo.com,HTTP/1.1,540,59,4612,3,0.000490,0.000051,0.000038
192.168.0.1,www.yahoo.com,HTTP/1.0,541,60,4593,2,0.000510,0.000049,0.000062
192.168.0.1,www.yahoo.com,HTTP/1.1,541,60,4612,2,0.000475,0.000044,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.0,542,60,4593,2,0.000539,0.000059,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.1,542,61,4612,2,0.000473,0.000053,0.000060
192.168.0.1,www.yahoo.com,HTTP/1.0,543,61,4593,2,0.000549,0.000055,0.000082
192.168.0.1,www.yahoo.com,HTTP/1.1,543,60,4612,2,0.000496,0.000041,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.0,544,61,4593,2,0.000599,0.000049,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.1,544,59,4612,2,0.000496,0.000046,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.0,545,60,4593,2,0.000528,0.000048,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.1,545,61,4612,3,0.000508,0.000038,0.000051
192.168.0.1,www.yahoo.com,HTTP/1.0,546,59,4593,2,0.000502,0.000049,0.000074
192.168.0.1,www.yahoo.com,HTTP/1.1,546,60,4612,2,0.000510,0.000044,0.000052
192.168.0.1,www.yahoo.com,HTTP/1.0,547,61,4593,2,0.000606,0.000046,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.1,547,60,4612,2,0.000465,0.000041,0.000052
192.168.0.1,www.yahoo.com,HTTP/1.0,548,61,4593,2,0.000507,0.000050,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.1,548,60,4612,3,0.000476,0.000040,0.000032
192.168.0.1,www.yahoo.com,HTTP/1.0,549,59,4593,3,0.000521,0.000060,0.000030
192.168.0.1,www.yahoo.com,HTTP/1.1,549,60,4612,2,0.000478,0.000040,0.000054
192.168.0.1,www.yahoo.com,HTTP/1.0,550,60,4593,2,0.000544,0.000049,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.1,550,61,4612,2,0.000462,0.000038,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.0,551,60,4593,3,0.000529,0.000042,0.000049
192.168.0.1,www.yahoo.com,HTTP/1.1,551,61,4612,2,0.000568,0.000049,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.0,552,60,4593,2,0.000484,0.000037,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.1,552,59,4612,3,0.000485,0.000054,0.000028
192.168.0.1,www.yahoo.com,HTTP/1.0,553,59,4593,2,0.000489,0.000048,0.000085
192.168.0.1,www.yahoo.com,HTTP/1.1,553,60,4612,2,0.000561,0.000039,0.000035
192.168.0.1,www.yahoo.com,HTTP/1.0,554,59,4593,2,0.000568,0.000048,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.1,554,59,4612,3,0.000511,0.000039,0.000039
192.168.0.1,www.yahoo.com,HTTP/1.0,555,60,4593,2,0.000513,0.000047,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.1,555,58,4612,3,0.000471,0.000038,0.000040
192.168.0.1,www.yahoo.com,HTTP/1.0,556,61,4593,2,0.000531,0.000065,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.1,556,58,4612,2,0.000578,0.000038,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.0,557,61,4593,2,0.000521,0.000047,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.1,557,60,4612,2,0.000527,0.000050,0.000063
192.168.0.1,www.yahoo.com,HTTP/1.0,558,62,4593,2,0.000521,0.000049,0.000083
192.168.0.1,www.yahoo.com,HTTP/1.1,558,59,4612,2,0.000528,0.000049,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.0,559,61,4593,3,0.000594,0.000039,0.000033
192.168.0.1,www.yahoo.com,HTTP/1.1,559,61,4612,3,0.000474,0.000038,0.000060
192.168.0.1,www.yahoo.com,HTTP/1.0,560,61,4593,3,0.000503,0.000049,0.000066
192.168.0.1,www.yahoo.com,HTTP/1.1,560,61,4612,2,0.000464,0.000040,0.000059
192.168.0.1,www.yahoo.com,HTTP/1.0,561,61,4593,2,0.000547,0.000047,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.1,561,61,4612,2,0.000485,0.000043,0.000053
192.168.0.1,www.yahoo.com,HTTP/1.0,562,60,4593,2,0.000528,0.000060,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.1,562,61,4612,2,0.000482,0.000039,0.000053
192.168.0.1,www.yahoo.com,HTTP/1.0,563,61,4593,2,0.000533,0.000063,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.1,563,60,4612,2,0.000474,0.000041,0.000053
192.168.0.1,www.yahoo.com,HTTP/1.0,564,61,4593,3,0.000511,0.000047,0.000032
192.168.0.1,www.yahoo.com,HTTP/1.1,564,60,4612,2,0.000465,0.000041,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.0,565,60,4593,2,0.000509,0.000050,0.000025
192.168.0.1,www.yahoo.com,HTTP/1.1,565,61,4612,2,0.000490,0.000038,0.000052
192.168.0.1,www.yahoo.com,HTTP/1.0,566,61,4593,2,0.000501,0.000048,0.000065
192.168.0.1,www.yahoo.com,HTTP/1.1,566,61,4612,3,0.000487,0.000039,0.000053
192.168.0.1,www.yahoo.com,HTTP/1.0,567,61,4593,3,0.000545,0.000048,0.000092
192.168.0.1,www.yahoo.com,HTTP/1.1,567,61,4612,2,0.000475,0.000074,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.0,568,59,4593,2,0.000519,0.000051,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.1,568,61,4612,2,0.000544,0.000038,0.000020
192.168.0.1,www.yahoo.com,HTTP/1.0,569,60,4593,2,0.000508,0.000050,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.1,569,60,4612,2,0.000610,0.000038,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.0,570,60,4593,2,0.000568,0.000054,0.000065
192.168.0.1,www.yahoo.com,HTTP/1.1,570,61,4612,2,0.000509,0.000046,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.0,571,60,4593,2,0.000517,0.000054,0.000053
192.168.0.1,www.yahoo.com,HTTP/1.1,571,60,4612,3,0.000521,0.000091,0.000043
192.168.0.1,www.yahoo.com,HTTP/1.0,572,60,4593,2,0.000485,0.000104,0.000020
192.168.0.1,www.yahoo.com,HTTP/1.1,572,59,4612,2,0.001031,0.000055,0.000073
192.168.0.1,www.yahoo.com,HTTP/1.0,573,60,4593,3,0.000520,0.000040,0.000036
192.168.0.1,www.yahoo.com,HTTP/1.1,573,59,4612,2,0.000526,0.000048,0.000066
192.168.0.1,www.yahoo.com,HTTP/1.0,574,60,4593,3,0.000470,0.000038,0.000029
192.168.0.1,www.yahoo.com,HTTP/1.1,574,59,4612,2,0.000527,0.000076,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.0,575,60,4593,2,0.000478,0.000043,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.1,575,59,4612,2,0.000529,0.000050,0.000084
192.168.0.1,www.yahoo.com,HTTP/1.0,576,60,4593,2,0.000467,0.000040,0.000053
192.168.0.1,www.yahoo.com,HTTP/1.1,576,59,4612,2,0.000502,0.000050,0.000063
192.168.0.1,www.yahoo.com,HTTP/1.0,577,60,4593,3,0.000472,0.000043,0.000032
192.168.0.1,www.yahoo.com,HTTP/1.1,577,61,4612,2,0.000529,0.000049,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.0,578,60,4593,2,0.000485,0.000038,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.1,578,60,4612,2,0.000520,0.000051,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.0,579,61,4593,2,0.000679,0.000043,0.000052
192.168.0.1,www.yahoo.com,HTTP/1.1,579,60,4612,2,0.000489,0.000048,0.000073
192.168.0.1,www.yahoo.com,HTTP/1.0,580,60,4593,4,0.000520,0.000058,0.000040
192.168.0.1,www.yahoo.com,HTTP/1.1,580,60,4612,2,0.000460,0.000038,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.0,581,60,4593,2,0.000518,0.000055,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.1,581,59,4612,3,0.000491,0.000055,0.000034
192.168.0.1,www.yahoo.com,HTTP/1.0,582,60,4593,2,0.000560,0.000052,0.000083
192.168.0.1,www.yahoo.com,HTTP/1.1,582,60,4612,2,0.000503,0.000039,0.000086
192.168.0.1,www.yahoo.com,HTTP/1.0,583,60,4593,2,0.000533,0.000048,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.1,583,61,4612,4,0.000495,0.000044,0.000066
192.168.0.1,www.yahoo.com,HTTP/1.0,584,60,4593,2,0.000624,0.000063,0.000025
192.168.0.1,www.yahoo.com,HTTP/1.1,584,60,4612,2,0.000516,0.000038,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.0,585,60,4593,2,0.000509,0.000047,0.000061
192.168.0.1,www.yahoo.com,HTTP/1.1,585,61,4612,2,0.000465,0.000039,0.000059
192.168.0.1,www.yahoo.com,HTTP/1.0,586,59,4593,2,0.000516,0.000050,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.1,586,60,4612,2,0.000470,0.000038,0.000052
192.168.0.1,www.yahoo.com,HTTP/1.0,587,59,4593,2,0.000514,0.000049,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.1,587,60,4612,2,0.000470,0.000048,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.0,588,60,4593,2,0.000539,0.000060,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.1,588,60,4612,2,0.000608,0.000064,0.000033
192.168.0.1,www.yahoo.com,HTTP/1.0,589,61,4593,4,0.000569,0.000044,0.000039
192.168.0.1,www.yahoo.com,HTTP/1.1,589,59,4612,2,0.000557,0.000048,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.0,590,61,4593,3,0.000470,0.000040,0.000040
192.168.0.1,www.yahoo.com,HTTP/1.1,590,60,4612,3,0.000550,0.000054,0.000033
192.168.0.1,www.yahoo.com,HTTP/1.0,591,61,4593,2,0.000499,0.000038,0.000053
192.168.0.1,www.yahoo.com,HTTP/1.1,591,60,4612,2,0.000545,0.000048,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.0,592,61,4593,2,0.000480,0.000039,0.000020
192.168.0.1,www.yahoo.com,HTTP/1.1,592,60,4612,2,0.000478,0.000041,0.000019
192.168.0.1,www.yahoo.com,HTTP/1.0,593,61,4593,2,0.000566,0.000048,0.000070
192.168.0.1,www.yahoo.com,HTTP/1.1,593,60,4612,2,0.000515,0.000052,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.0,594,61,4593,2,0.000572,0.000042,0.000020
192.168.0.1,www.yahoo.com,HTTP/1.1,594,60,4612,3,0.000617,0.000062,0.000030
192.168.0.1,www.yahoo.com,HTTP/1.0,595,61,4593,2,0.000475,0.000041,0.000034
192.168.0.1,www.yahoo.com,HTTP/1.1,595,60,4612,2,0.000449,0.000053,0.000064
192.168.0.1,www.yahoo.com,HTTP/1.0,596,62,4593,3,0.000526,0.000059,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.1,596,61,4612,2,0.000533,0.000040,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.0,597,61,4593,3,0.000587,0.000041,0.000051
192.168.0.1,www.yahoo.com,HTTP/1.1,597,61,4612,2,0.000462,0.000041,0.000019
192.168.0.1,www.yahoo.com,HTTP/1.0,598,60,4593,2,0.000528,0.000057,0.000020
192.168.0.1,www.yahoo.com,HTTP/1.1,598,61,4612,2,0.000465,0.000094,0.000024
192.168.0.1,www.yahoo.com,HTTP/1.0,599,61,4593,2,0.000563,0.000049,0.000066
192.168.0.1,www.yahoo.com,HTTP/1.1,599,60,4612,2,0.000517,0.000043,0.000071
192.168.0.1,www.yahoo.com,HTTP/1.0,600,62,4593,2,0.000507,0.000058,0.000054
192.168.0.1,www.yahoo.com,HTTP/1.1,600,60,4612,3,0.000538,0.000049,0.000032
192.168.0.1,www.yahoo.com,HTTP/1.0,601,61,4593,2,0.000469,0.000041,0.000019
192.168.0.1,www.yahoo.com,HTTP/1.1,601,60,4612,2,0.000515,0.000047,0.000069
192.168.0.1,www.yahoo.com,HTTP/1.0,602,62,4593,3,0.000491,0.000039,0.000041
192.168.0.1,www.yahoo.com,HTTP/1.1,602,60,4612,2,0.000529,0.000048,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.0,603,61,4593,3,0.000491,0.000046,0.000032
192.168.0.1,www.yahoo.com,HTTP/1.1,603,61,4612,2,0.000511,0.000051,0.000087
192.168.0.1,www.yahoo.com,HTTP/1.0,604,62,4593,2,0.000504,0.000050,0.000083
192.168.0.1,www.yahoo.com,HTTP/1.1,604,61,4612,2,0.000528,0.000053,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.0,605,61,4593,2,0.000495,0.000060,0.000079
192.168.0.1,www.yahoo.com,HTTP/1.1,605,61,4612,3,0.000534,0.000046,0.000030
192.168.0.1,www.yahoo.com,HTTP/1.0,606,61,4593,2,0.000473,0.000041,0.000051
192.168.0.1,www.yahoo.com,HTTP/1.1,606,61,4612,4,0.000524,0.000084,0.000041
192.168.0.1,www.yahoo.com,HTTP/1.0,607,60,4593,2,0.000482,0.000065,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.1,607,61,4612,3,0.000503,0.000045,0.000061
192.168.0.1,www.yahoo.com,HTTP/1.0,608,60,4593,2,0.000487,0.000039,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.1,608,62,4612,2,0.000575,0.000047,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.0,609,60,4593,2,0.000476,0.000040,0.000020
192.168.0.1,www.yahoo.com,HTTP/1.1,609,62,4612,2,0.000522,0.000046,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.0,610,60,4593,2,0.000468,0.000039,0.000064
192.168.0.1,www.yahoo.com,HTTP/1.1,610,60,4612,2,0.000466,0.000040,0.000050
192.168.0.1,www.yahoo.com,HTTP/1.0,611,62,4593,2,0.000525,0.000048,0.000059
192.168.0.1,www.yahoo.com,HTTP/1.1,611,60,4612,2,0.000531,0.000049,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.0,612,62,4593,2,0.000494,0.000046,0.000058
192.168.0.1,www.yahoo.com,HTTP/1.1,612,60,4612,3,0.000545,0.000042,0.000034
192.168.0.1,www.yahoo.com,HTTP/1.0,613,61,4593,2,0.000485,0.000044,0.000083
192.168.0.1,www.yahoo.com,HTTP/1.1,613,61,4612,2,0.000547,0.000043,0.000049
192.168.0.1,www.yahoo.com,HTTP/1.0,614,61,4593,2,0.000508,0.000052,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.1,614,61,4612,2,0.000511,0.000047,0.000023
192.168.0.1,www.yahoo.com,HTTP/1.0,615,61,4593,2,0.000464,0.000048,0.000052
192.168.0.1,www.yahoo.com,HTTP/1.1,615,61,4612,2,0.000534,0.000050,0.000021
192.168.0.1,www.yahoo.com,HTTP/1.0,616,61,4593,2,0.000478,0.000044,0.000052
192.168.0.1,www.yahoo.com,HTTP/1.1,616,61,4612,2,0.000547,0.000062,0.000053
192.168.0.1,www.yahoo.com,HTTP/1.0,617,61,4593,3,0.000528,0.000048,0.000032
192.168.0.1,www.yahoo.com,HTTP/1.1,617,61,4612,2,0.000561,0.000042,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.0,618,62,4593,2,0.000543,0.000061,0.000027
192.168.0.1,www.yahoo.com,HTTP/1.1,618,61,4612,2,0.000542,0.000041,0.000019
192.168.0.1,www.yahoo.com,HTTP/1.0,619,62,4593,2,0.000510,0.000047,0.000055
192.168.0.1,www.yahoo.com,HTTP/1.1,619,62,4612,2,0.000519,0.000082,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.0,620,62,4593,2,0.000516,0.000039,0.000072
192.168.0.1,www.yahoo.com,HTTP/1.1,620,62,4612,2,0.000493,0.000040,0.000052
192.168.0.1,www.yahoo.com,HTTP/1.0,621,62,4593,2,0.000567,0.000049,0.000020
192.168.0.1,www.yahoo.com,HTTP/1.1,621,61,4612,3,0.000485,0.000048,0.000028
192.168.0.1,www.yahoo.com,HTTP/1.0,622,61,4593,2,0.000518,0.000046,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.1,622,62,4612,2,0.000509,0.000047,0.000056
192.168.0.1,www.yahoo.com,HTTP/1.0,623,61,4593,2,0.000534,0.000051,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.1,623,62,4612,2,0.000512,0.000047,0.000020
192.168.0.1,www.yahoo.com,HTTP/1.0,624,60,4593,2,0.000530,0.000051,0.000054
192.168.0.1,www.yahoo.com,HTTP/1.1,624,62,4612,2,0.000504,0.000051,0.000084
192.168.0.1,www.yahoo.com,HTTP/1.0,625,60,4593,3,0.000530,0.000043,0.000027
192.168.0.1,www.yahoo.com,HTTP/1.1,625,61,4612,2,0.000504,0.000056,0.000019
192.168.0.1,www.yahoo.com,HTTP/1.0,626,61,4593,3,0.000473,0.000037,0.000040
192.168.0.1,www.yahoo.com,HTTP/1.1,626,61,4612,2,0.000485,0.000045,0.000057
192.168.0.1,www.yahoo.com,HTTP/1.0,627,62,4593,2,0.000476,0.000040,0.000072
192.168.0.1,www.yahoo.com,HTTP/1.1,627,60,4612,2,0.000513,0.000050,0.000022
192.168.0.1,www.yahoo.com,HTTP/1.0,628,60,4593,5,0.000506,0.000048,0.000050
